药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O

 	O
本	O
品	O
为	O
棕	O
褐	O
色	O
至	O
黑	O
褐	O
色	O
的	O
干	O
膏	O
块	O
；	O
味	B-DRUG_TASTE
甘	E-DRUG_TASTE
、	O
微	B-DRUG_TASTE
苦	E-DRUG_TASTE
。	O
 	O
 	O
吉	O
林	O
市	O
鹿	O
王	O
制	O
药	O
股	O
份	O
有	O
限	O
公	O
司	O
 	O
 	O
5	O
g	O
*	O
1	O
2	O
块	O
/	O
盒	O
 	O
 	O
补	O
气	O
养	O
血	O
，	O
调	O
经	O
散	O
寒	O
。	O
用	O
于	O
气	O
血	O
不	O
足	O
，	O
虚	B-SYMPTOM
弱	I-SYMPTOM
消	I-SYMPTOM
瘦	E-SYMPTOM
气	B-SYNDROME
血	I-SYNDROME
不	I-SYNDROME
足	E-SYNDROME
儿	B-PERSON_GROUP
童	E-PERSON_GROUP
必	O
须	O
在	O
成	B-PERSON_GROUP
人	E-PERSON_GROUP
监	O
护	O
下	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
2	O
.	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	O
童	O
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
3	O
.	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
5	O
g	O
*	O
1	O
2	O
块	O
/	O
盒	O
。	O
 	O
 	O
补	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
养	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
，	O
调	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
散	I-DRUG_EFFICACY
寒	E-DRUG_EFFICACY
。	O
用	O
于	O
气	O
血	O
不	O
足	O
，	O
虚	B-SYMPTOM
弱	I-SYMPTOM
消	I-SYMPTOM
瘦	E-SYMPTOM
，	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	E-SYMPTOM
，	O
行	B-SYMPTOM
经	I-SYMPTOM
腹	I-SYMPTOM
痛	E-SYMPTOM
，	O
寒	B-SYMPTOM
湿	I-SYMPTOM
带	I-SYMPTOM
下	E-SYMPTOM
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
 	O
 	O
补	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
养	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
，	O
调	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
散	I-DRUG_EFFICACY
寒	E-DRUG_EFFICACY
。	O
用	O
于	O
气	O
血	O
不	O
足	O
，	O
虚	O
弱	O
消	O
瘦	O
，	O
月	O
经	O
不	O
调	O
，	O
行	B-SYMPTOM
经	I-SYMPTOM
腹	I-SYMPTOM
痛	E-SYMPTOM
，	O
寒	B-SYMPTOM
湿	I-SYMPTOM
带	I-SYMPTOM
下	E-SYMPTOM
 	O
口	O
服	O
，	O
一	O
次	O
1	O
0	O
克	O
，	O
一	O
日	O
2	O
次	O
，	O
温	O
黄	O
酒	O
或	O
温	O
开	O
水	O
送	O
下	O
。	O
 	O
 	O
1	O
.	O
忌	O
食	O
寒	B-FOOD_GROUP
凉	E-FOOD_GROUP
，	O
生	B-FOOD_GROUP
冷	E-FOOD_GROUP
食	O
物	O
；	O
<	O
b	O
r	O
/	O
>	O
2	O
.	O
感	O
冒	O
时	O
不	O
宜	O
服	O
用	O
本	O
药	O
，	O
患	O
有	O
其	O
它	O
疾	O
病	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
使	O
用	O
；	O
<	O
b	O
r	O
/	O
>	O
3	O
.	O
经	O
行	O
有	O
块	O
伴	O
腹	B-SYMPTOM
痛	E-SYMPTOM
拒	O
按	O
或	O
胸	B-SYMPTOM
胀	I-SYMPTOM
痛	E-SYMPTOM
者	O
不	O
宜	O
选	O
用	O
；	O
<	O
b	O
r	O
/	O
>	O
4	O
.	O
平	O
素	O
月	O
经	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
月	B-SYMPTOM
经	I-SYMPTOM
量	I-SYMPTOM
少	E-SYMPTOM
，	O
或	O
月	O
经	O
错	O
后	O
，	O
或	O
阴	B-SYMPTOM
道	I-SYMPTOM
不	I-SYMPTOM
规	I-SYMPTOM
则	I-SYMPTOM
出	I-SYMPTOM
血	E-SYMPTOM
应	O
去	O
医	O
院	O
就	O
诊	O
；	O
<	O
b	O
r	O
/	O
>	O
5	O
.	O
服	O
药	O
二	O
周	O
症	O
状	O
无	O
改	O
善	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
；	O
<	O
b	O
r	O
/	O
>	O
6	O
.	O
对	O
本	O
品	O
过	O
敏	O
者	O
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	E-PERSON_GROUP
慎	O
用	O
；	O
<	O
b	O
r	O
/	O
>	O
7	O
.	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
；	O
<	O
b	O
r	O
/	O
>	O
8	O
.	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	E-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
；	O
<	O
b	O
r	O
/	O
>	O
9	O
.	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
0	O
.	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
1	O
.	O
儿	O
童	O
必	O
须	O
在	O
成	O
人	O
监	O
护	O
下	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
2	O
.	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	O
童	O
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
3	O
.	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O

 	O
妇	B-DRUG_INGREDIENT
炎	I-DRUG_INGREDIENT
康	I-DRUG_INGREDIENT
片	E-DRUG_INGREDIENT
具	O
有	O
显	O
著	O
的	O
抗	B-DRUG_EFFICACY
炎	E-DRUG_EFFICACY
作	O
用	O
，	O
能	O
显	O
著	O
增	O
强	O
纤	O
维	O
蛋	O
白	O
溶	O
解	O
酶	O
的	O
活	O
性	O
，	O
并	O
有	O
明	O
显	O
的	O
抗	O
渗	O
出	O
和	O
抑	O
制	O
结	O
缔	O
组	O
织	O
增	O
生	O
的	O
作	O
用	O
，	O
对	O
毛	O
细	O
血	O
管	O
通	O
透	O
性	O
增	O
强	O
有	O
明	O
显	O
的	O
抑	O
制	O
作	O
用	O
，	O
同	O
时	O
具	O
有	O
增	B-DRUG_EFFICACY
强	I-DRUG_EFFICACY
机	I-DRUG_EFFICACY
体	I-DRUG_EFFICACY
免	I-DRUG_EFFICACY
疫	E-DRUG_EFFICACY
功	O
能	O
的	O
作	O
用	O
。	O
 	O
 	O
本	O
品	O
为	O
糖	B-DRUG_DOSAGE
衣	I-DRUG_DOSAGE
片	E-DRUG_DOSAGE
，	O
除	O
去	O
包	O
衣	O
后	O
显	O
黄	O
棕	O
色	O
至	O
棕	O
褐	O
色	O
，	O
气	B-DRUG_TASTE
微	E-DRUG_TASTE
，	O
味	B-DRUG_TASTE
微	I-DRUG_TASTE
苦	E-DRUG_TASTE
。	O
 	O
 	O
广	O
东	O
德	O
鑫	O
制	O
药	O
有	O
限	O
公	O
司	O
 	O
 	O
口	O
服	O
，	O
一	O
次	O
6	O
片	O
，	O
一	O
日	O
3	O
次	O
。	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
清	B-DRUG_EFFICACY
热	I-DRUG_EFFICACY
利	I-DRUG_EFFICACY
湿	E-DRUG_EFFICACY
，	O
理	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
活	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
，	O
散	B-DRUG_EFFICACY
结	I-DRUG_EFFICACY
消	I-DRUG_EFFICACY
肿	E-DRUG_EFFICACY
。	O
用	O
于	O
湿	O
热	O
下	O
注	O
，	O
毒	B-SYNDROME
瘀	I-SYNDROME
互	I-SYNDROME
阻	E-SYNDROME
所	O
致	O
带	O
下	O
病	O
。	O
症	O
见	O
带	B-SYMPTOM
下	I-SYMPTOM
量	I-SYMPTOM
多	E-SYMPTOM
、	O
色	O
黄	O
、	O
气	O
臭	O
，	O
少	O
腹	O
痛	O
、	O
腰	B-SYMPTOM
骶	I-SYMPTOM
痛	E-SYMPTOM
，	O
口	O
苦	O
咽	O
干	O
；	O
阴	B-DISEASE
道	I-DISEASE
炎	E-DISEASE
、	O
慢	B-DISEASE
性	I-DISEASE
附	I-DISEASE
件	I-DISEASE
炎	E-DISEASE
、	O
慢	B-DISEASE
性	I-DISEASE
盆	I-DISEASE
腔	I-DISEASE
炎	E-DISEASE
口	B-SYMPTOM
苦	I-SYMPTOM
咽	I-SYMPTOM
干	E-SYMPTOM
腹	B-SYMPTOM
痛	E-SYMPTOM
 	O
孕	B-PERSON_GROUP
妇	E-PERSON_GROUP
禁	O
用	O
。	O
 	O
 	O
铝	O
塑	O
包	O
装	O
，	O
1	O
8	O
片	O
/	O
板	O
，	O
4	O
板	O
/	O
盒	O
。	O
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
 	O
 	O
0	O
.	O
2	O
5	O
克	O
*	O
7	O
2	O
片	O
/	O
盒	O
 	O
 	O
孕	B-PERSON_GROUP
妇	E-PERSON_GROUP
禁	O
用	O
。	O
 	O
 	O
用	O
于	O
湿	B-SYNDROME
热	I-SYNDROME
下	I-SYNDROME
注	E-SYNDROME
所	O
致	O
的	O
带	O
下	O
病	O
；	O
慢	O
性	O
盆	O
腔	O
炎	O
、	O
附	B-DISEASE
件	I-DISEASE
炎	E-DISEASE
或	O
附	O
件	O
炎	O
性	O
包	O
块	O
等	O
 	O

 	O
药	O
用	O
P	O
V	O
C	O
硬	O
片	O
，	O
药	O
品	O
包	O
装	O
用	O
P	O
T	O
P	O
铝	O
箔	O
；	O
1	O
2	O
粒	O
*	O
2	O
板	O
/	O
盒	O
。	O
 	O
 	O
吉	O
林	O
金	O
宝	O
药	O
业	O
股	O
份	O
有	O
限	O
公	O
司	O
 	O
 	O
0	O
.	O
3	O
g	O
*	O
2	O
4	O
粒	O
/	O
盒	O
 	O
孕	B-PERSON_GROUP
妇	E-PERSON_GROUP
忌	O
用	O
。	O
 	O
 	O
用	O
于	O
气	B-SYNDROME
虚	I-SYNDROME
血	I-SYNDROME
瘀	E-SYNDROME
所	O
致	O
的	O
月	O
经	O
不	O
调	O
、	O
痛	B-SYMPTOM
经	E-SYMPTOM
、	O
徵	B-SYMPTOM
瘕	E-SYMPTOM
，	O
慢	B-DISEASE
性	I-DISEASE
盆	I-DISEASE
腔	I-DISEASE
炎	E-DISEASE
见	O
腹	B-SYMPTOM
有	I-SYMPTOM
徵	I-SYMPTOM
块	E-SYMPTOM
、	O
行	B-SYMPTOM
经	I-SYMPTOM
腹	I-SYMPTOM
痛	E-SYMPTOM
证	O
候	O
者	O
 	O
 	O
益	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
活	I-DRUG_EFFICACY
血	E-DRUG_EFFICACY
，	O
散	O
结	O
止	O
痛	O
。	O
用	O
于	O
气	O
虚	O
血	O
瘀	O
所	O
致	O
的	O
月	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
不	I-DRUG_EFFICACY
调	E-DRUG_EFFICACY
气	B-SYNDROME
虚	I-SYNDROME
血	I-SYNDROME
瘀	E-SYNDROME
所	O
致	O
的	O
月	O
经	O
不	O
调	O
、	O
痛	B-SYMPTOM
经	E-SYMPTOM
、	O
徵	B-SYMPTOM
瘕	E-SYMPTOM
、	O
症	O
见	O
行	B-SYMPTOM
经	I-SYMPTOM
后	I-SYMPTOM
错	E-SYMPTOM
、	O
经	O
量	O
少	O
有	O
血	O
块	O
、	O
经	O
行	O
小	B-SYMPTOM
腹	I-SYMPTOM
疼	I-SYMPTOM
痛	E-SYMPTOM
、	O
腹	O
有	O
徵	O
块	O
；	O
慢	B-DISEASE
性	I-DISEASE
盆	I-DISEASE
腔	I-DISEASE
炎	E-DISEASE
腹	B-SYMPTOM
有	I-SYMPTOM
徵	I-SYMPTOM
块	E-SYMPTOM
气	B-DRUG_TASTE
微	I-DRUG_TASTE
香	E-DRUG_TASTE
 	O
本	O
品	O
为	O
硬	O
胶	B-DRUG_DOSAGE
囊	E-DRUG_DOSAGE
，	O
内	O
容	O
物	O
为	O
棕	O
褐	O
色	O
或	O
黑	O
褐	O
色	O
颗	O
粒	O
；	O
气	O
微	O
香	O
，	O
味	O
苦	O
、	O
微	B-DRUG_TASTE
咸	E-DRUG_TASTE
味	B-DRUG_TASTE
苦	E-DRUG_TASTE
、	O
微	O
咸	O
。	O
 	O
 	O
口	O
服	O
。	O
一	O
次	O
4	O
-	O
6	O
粒	O
，	O
一	O
日	O
2	O
-	O
3	O
次	O
。	O
 	O
 	O
1	O
 	O
药	O
效	O
学	O
实	O
验	O
表	O
明	O
：	O
本	O
品	O
具	O
有	O
明	O
显	O
的	O
抗	B-DRUG_EFFICACY
炎	I-DRUG_EFFICACY
镇	I-DRUG_EFFICACY
痛	E-DRUG_EFFICACY
作	O
用	O
，	O
同	O
时	O
能	O
促	O
进	O
生	O
殖	O
系	O
统	O
微	O
循	O
环	O
，	O
化	O
解	O
体	O
内	O
肿	O
块	O
，	O
并	O
有	O
增	B-DRUG_EFFICACY
强	I-DRUG_EFFICACY
免	I-DRUG_EFFICACY
疫	I-DRUG_EFFICACY
力	E-DRUG_EFFICACY
的	O
作	O
用	O
；	O
2	O
 	O
体	O
外	O
试	O
验	O
显	O
示	O
：	O
对	O
致	O
病	O
性	O
大	O
肠	O
杆	O
菌	O
，	O
金	O
黄	O
色	O
葡	O
萄	O
球	O
菌	O
具	O
有	O
明	O
显	O
的	O
抑	O
制	O
和	O
杀	O
灭	O
作	O
用	O
；	O
3	O
 	O
毒	O
理	O
试	O
验	O
表	O
明	O
：	O
该	O
药	O
安	O
全	O
可	O
靠	O
，	O
副	O
作	O
用	O
，	O
临	O
床	O
服	O
用	O
剂	O
量	O
均	O
为	O
安	O
全	O
。	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
国	O
家	O
医	O
保	O
目	O
录	O
（	O
乙	O
类	O
）	O
,	O
中	O
药	O
保	O
护	O
品	O
种	O
二	O
级	O
 	O

 	O
外	O
用	O
，	O
置	O
阴	O
道	O
深	O
部	O
，	O
每	O
晚	O
1	O
片	O
，	O
或	O
早	O
晚	O
各	O
1	O
片	O
，	O
或	O
遵	O
医	O
嘱	O
，	O
7	O
日	O
为	O
一	O
疗	O
程	O
。	O
 	O
 	O
尚	O
不	O
明	O
确	O
。	O
 	O
 	O
本	O
品	O
为	O
黄	O
棕	O
色	O
的	O
片	O
；	O
气	B-DRUG_TASTE
香	E-DRUG_TASTE
。	O
 	O
 	O
用	O
于	O
霉	O
菌	O
性	O
、	O
滴	O
虫	O
性	O
及	O
非	O
特	O
异	O
性	O
阴	O
道	O
炎	O
引	O
起	O
的	O
妇	B-PERSON_GROUP
女	E-PERSON_GROUP
非	B-DISEASE
特	I-DISEASE
异	I-DISEASE
性	I-DISEASE
阴	I-DISEASE
道	E-DISEASE
炎	O
引	O
起	O
的	O
妇	O
女	O
湿	B-SYNDROME
热	I-SYNDROME
带	I-SYNDROME
下	E-SYNDROME
 	O
 	O
非	O
处	O
方	O
药	O
物	O
（	O
乙	O
类	O
）	O
 	O
 	O
成	O
都	O
恩	O
威	O
药	O
业	O
有	O
限	O
公	O
司	O
 	O
 	O
清	B-DRUG_EFFICACY
热	I-DRUG_EFFICACY
燥	I-DRUG_EFFICACY
湿	E-DRUG_EFFICACY
，	O
杀	B-DRUG_EFFICACY
虫	I-DRUG_EFFICACY
止	I-DRUG_EFFICACY
痒	E-DRUG_EFFICACY
。	O
用	O
于	O
妇	B-PERSON_GROUP
女	E-PERSON_GROUP
湿	B-SYNDROME
热	I-SYNDROME
带	I-SYNDROME
下	E-SYNDROME
，	O
症	O
见	O
阴	O
部	O
瘙	B-SYMPTOM
痒	I-SYMPTOM
红	I-SYMPTOM
肿	E-SYMPTOM
，	O
带	B-SYMPTOM
下	I-SYMPTOM
量	I-SYMPTOM
多	E-SYMPTOM
、	O
色	O
黄	O
或	O
如	O
豆	O
渣	O
状	O
，	O
口	O
苦	O
口	O
干	O
，	O
尿	B-SYMPTOM
黄	I-SYMPTOM
便	I-SYMPTOM
结	E-SYMPTOM
；	O
霉	O
菌	O
性	O
、	O
滴	O
虫	O
性	O
及	O
非	B-DISEASE
特	I-DISEASE
异	I-DISEASE
性	I-DISEASE
阴	I-DISEASE
道	I-DISEASE
炎	E-DISEASE
 	O
经	O
期	O
、	O
孕	O
期	O
妇	O
女	O
禁	O
用	O
。	O
 	O
 	O
药	O
品	O
包	O
装	O
用	O
复	O
合	O
膜	O
，	O
每	O
盒	O
装	O
1	O
4	O
片	O
，	O
内	O
附	O
给	O
药	O
指	O
套	O
1	O
4	O
个	O
 	O
 	O
0	O
.	O
3	O
g	O
*	O
1	O
4	O
片	O
 	O
 	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
 	O
 	O
1	O
、	O
本	O
品	O
为	O
外	O
用	O
药	O
，	O
禁	O
止	O
内	O
服	O
。	O
<	O
b	O
r	O
/	O
>	O
2	O
、	O
忌	O
食	O
辛	B-FOOD
辣	E-FOOD
、	O
生	B-FOOD
冷	E-FOOD
、	O
油	B-FOOD
腻	E-FOOD
食	O
物	O
。	O
<	O
b	O
r	O
/	O
>	O
3	O
、	O
治	O
疗	O
期	O
间	O
忌	O
房	O
事	O
，	O
配	O
偶	O
如	O
有	O
感	O
染	O
应	O
同	O
时	O
治	O
疗	O
。	O
<	O
b	O
r	O
/	O
>	O
4	O
、	O
未	O
婚	O
或	O
绝	O
经	O
后	O
患	O
者	O
，	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
5	O
、	O
外	O
阴	O
白	O
色	O
病	O
变	O
、	O
糖	B-DISEASE
尿	I-DISEASE
病	E-DISEASE
所	O
致	O
的	O
瘙	B-SYMPTOM
痒	E-SYMPTOM
不	O
宜	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
6	O
、	O
用	O
于	O
非	B-DISEASE
特	I-DISEASE
异	I-DISEASE
性	I-DISEASE
阴	I-DISEASE
道	I-DISEASE
炎	E-DISEASE
时	O
,	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
7	O
、	O
带	O
下	O
伴	O
血	O
性	O
分	O
泌	O
物	O
，	O
或	O
伴	O
有	O
尿	B-SYMPTOM
频	E-SYMPTOM
、	O
尿	B-SYMPTOM
急	E-SYMPTOM
、	O
尿	B-SYMPTOM
痛	E-SYMPTOM
者	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
<	O
b	O
r	O
/	O
>	O
8	O
、	O
若	O
使	O
用	O
中	O
出	O
现	O
刺	O
痛	O
，	O
烧	O
灼	O
刺	B-SYMPTOM
痛	E-SYMPTOM
，	O
烧	O
灼	O
加	O
重	O
，	O
暂	O
停	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
9	O
、	O
带	O
下	O
量	O
多	O
用	O
药	O
7	O
天	O
症	O
状	O
无	O
缓	O
解	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
0	O
、	O
对	O
本	O
品	O
过	O
敏	O
者	O
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	E-PERSON_GROUP
慎	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
1	O
、	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
<	O
b	O
r	O
/	O
>	O
1	O
2	O
、	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	E-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
 	O

 	O
本	O
品	O
是	O
一	O
种	O
妇	O
科	O
专	O
用	O
新	O
药	O
。	O
药	O
理	O
研	O
究	O
证	O
明	O
，	O
本	O
品	O
具	O
有	O
调	O
节	O
人	O
体	O
内	O
分	O
泌	O
，	O
改	O
善	O
植	O
物	O
神	O
经	O
功	O
能	O
，	O
抑	O
制	O
子	O
宫	O
内	O
膜	O
过	O
量	O
合	O
成	O
和	O
释	O
放	O
前	O
列	O
腺	O
素	O
F	O
2	O
a	O
，	O
改	O
善	O
患	O
者	O
血	O
液	O
循	O
环	O
的	O
作	O
用	O
。	O
 	O
经	O
卫	O
生	O
部	O
指	O
定	O
北	O
京	O
、	O
上	O
海	O
、	O
南	O
京	O
等	O
有	O
关	O
医	O
院	O
严	O
格	O
临	O
床	O
试	O
验	O
，	O
对	O
痛	O
经	O
、	O
月	O
经	O
不	O
调	O
有	O
效	O
率	O
分	O
别	O
为	O
9	O
2	O
.	O
3	O
%	O
、	O
8	O
6	O
.	O
7	O
%	O
，	O
疗	O
效	O
显	O
著	O
，	O
安	O
全	O
可	O
靠	O
，	O
深	O
受	O
女	O
性	O
欢	O
迎	O
和	O
信	O
赖	O
。	O
 	O
 	O
温	O
开	O
水	O
冲	O
服	O
,	O
一	O
次	O
一	O
袋	O
,	O
一	O
日	O
2	O
次	O
；	O
于	O
月	O
经	O
前	O
一	O
周	O
开	O
始	O
,	O
持	O
续	O
至	O
月	O
经	O
来	O
3	O
天	O
后	O
停	O
服	O
,	O
连	O
续	O
服	O
用	O
三	O
个	O
月	O
经	O
周	O
期	O
或	O
遵	O
医	O
嘱	O
。	O
 	O
 	O
药	O
用	O
塑	O
料	O
复	O
合	O
膜	O
，	O
每	O
袋	O
装	O
1	O
0	O
克	O
，	O
每	O
盒	O
装	O
1	O
0	O
袋	O
。	O
 	O
 	O
温	O
经	O
化	O
瘀	O
、	O
理	O
气	O
止	O
痛	O
。	O
用	O
于	O
寒	B-SYNDROME
凝	I-SYNDROME
气	I-SYNDROME
滞	E-SYNDROME
血	O
瘀	O
、	O
妇	O
女	O
痛	O
经	O
、	O
少	B-SYMPTOM
腹	I-SYMPTOM
冷	I-SYMPTOM
痛	E-SYMPTOM
、	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	E-SYMPTOM
痛	B-SYMPTOM
经	E-SYMPTOM
妇	B-PERSON_GROUP
女	E-PERSON_GROUP
痛	O
经	O
、	O
少	O
腹	O
冷	O
痛	O
、	O
月	O
经	O
不	O
调	O
、	O
经	B-SYMPTOM
色	I-SYMPTOM
暗	I-SYMPTOM
淡	E-SYMPTOM
温	B-DRUG_EFFICACY
经	I-DRUG_EFFICACY
化	I-DRUG_EFFICACY
瘀	E-DRUG_EFFICACY
、	O
理	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
止	I-DRUG_EFFICACY
痛	E-DRUG_EFFICACY
 	O
1	O
、	O
忌	O
生	B-FOOD
冷	E-FOOD
食	O
物	O
、	O
不	O
宜	O
洗	O
凉	O
水	O
澡	O
；	O
。	O
2	O
、	O
服	O
药	O
期	O
间	O
不	O
宜	O
同	O
时	O
服	O
用	O
人	O
参	O
或	O
其	O
制	O
剂	O
；	O
3	O
、	O
感	B-PERSON_GROUP
冒	I-PERSON_GROUP
发	I-PERSON_GROUP
热	I-PERSON_GROUP
病	I-PERSON_GROUP
人	E-PERSON_GROUP
不	O
宜	O
服	O
用	O
；	O
4	O
、	O
糖	B-PERSON_GROUP
尿	I-PERSON_GROUP
病	I-PERSON_GROUP
患	I-PERSON_GROUP
者	E-PERSON_GROUP
及	O
有	O
高	B-DISEASE
血	I-DISEASE
压	E-DISEASE
、	O
心	B-DISEASE
脏	I-DISEASE
病	E-DISEASE
、	O
肝	O
病	O
、	O
肾	B-DISEASE_GROUP
病	E-DISEASE_GROUP
等	O
慢	B-DISEASE_GROUP
性	I-DISEASE_GROUP
病	E-DISEASE_GROUP
严	O
重	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
；	O
5	O
、	O
青	B-PERSON_GROUP
春	I-PERSON_GROUP
期	I-PERSON_GROUP
少	I-PERSON_GROUP
女	E-PERSON_GROUP
及	O
更	B-PERSON_GROUP
年	I-PERSON_GROUP
期	I-PERSON_GROUP
妇	I-PERSON_GROUP
女	E-PERSON_GROUP
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
；	O
6	O
、	O
痛	B-SYMPTOM
经	E-SYMPTOM
伴	O
月	B-SYMPTOM
经	I-SYMPTOM
过	I-SYMPTOM
多	E-SYMPTOM
者	O
，	O
应	O
及	O
时	O
去	O
医	O
院	O
就	O
诊	O
；	O
7	O
、	O
如	O
有	O
生	O
育	O
要	O
求	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
；	O
8	O
、	O
服	O
药	O
后	O
痛	O
经	O
不	O
减	O
轻	O
，	O
或	O
重	O
度	O
痛	O
经	O
者	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
；	O
9	O
、	O
对	O
本	O
品	O
过	O
敏	O
者	O
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	E-PERSON_GROUP
慎	O
用	O
；	O
1	O
0	O
、	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
；	O
1	O
1	O
、	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	E-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
；	O
1	O
2	O
、	O
如	O
正	O
在	O
